WorkerId,Input.turn_id,Input.query,Input.passage_id,Input.passage,prolific_text_passage,Answer.taskAnswers,text_spans,prolific_text_spans
worker_418,133_3-4,I need more information about purchasing an unscented lotion base,['MARCO_13_939994859-2'],"Vaseline Intensive Care Lotion, Advanced Repair Unscented The Vaseline Intensive Care Lotion, Advanced Repair Unscented comes into the market with a prescription strength moisturization prowess, and its unscented formulation makes it an ideal choice for anyone suffering from the dry and itchy skin. The lotion does a great job in absorbing excess oil for a non-greasy feel.  Puracy Organic Hand & Body Lotion The Puracy Organic Hand & Body Lotion comes with no aromas, and it’s even safe for use for all skin types.  Enjoy a non-greasy residue on your skin throughout the entire day with this lotion.  What to Look For?  Just like buying any other product on the market, you have to know before you go.  Otherwise, you need to try before you buy.  However, that might not be the case at all times, especially if you’re looking for the best unscented lotion in an online market.  If that’s your dilemma, then you don’t have to worry about it too much because all you need to do is to make sure you’ve read online reviews about the product.  Aside from reading the reviews, you also need to know the level of dryness on your skin.","Vaseline Intensive Care Lotion, Advanced Repair Unscented The Vaseline Intensive Care Lotion, Advanced Repair Unscented comes into the market with a prescription strength moisturization prowess, and its unscented formulation makes it an ideal choice for anyone suffering from the dry and itchy skin. The lotion does a great job in absorbing excess oil for a non-greasy feel.  Puracy Organic Hand & Body Lotion The Puracy Organic Hand & Body Lotion comes with no aromas, and it’s even safe for use for all skin types.  Enjoy a non-greasy residue on your skin throughout the entire day with this lotion.  What to Look For?  Just like buying any other product on the market, you have to know before you go.  Otherwise, you need to try before you buy.  However, that might not be the case at all times, especially if you’re looking for the best unscented lotion in an online market.  If that’s your dilemma, then you don’t have to worry about it too much because all you need to do is to make sure you’ve read online reviews about the product.  Aside from reading the reviews, you also need to know the level of dryness on your skin.","[{'relevant-text-spans-prolific-annotation': {'entities': [{'startOffset': 0, 'endOffset': 299, 'label': 'relevant-text-span'}]}}]","['Vaseline Intensive Care Lotion, Advanced Repair Unscented The Vaseline Intensive Care Lotion, Advanced Repair Unscented comes into the market with a prescription strength moisturization prowess, and its unscented formulation makes it an ideal choice for anyone suffering from the dry and itchy skin.']","['Vaseline Intensive Care Lotion, Advanced Repair Unscented The Vaseline Intensive Care Lotion, Advanced Repair Unscented comes into the market with a prescription strength moisturization prowess, and its unscented formulation makes it an ideal choice for anyone suffering from the dry and itchy skin.']"
worker_418,133_3-6,What types of essential oils should I consider when making my own scented lotion?,['MARCO_10_1112057649-6'],"All rights reserved. wikiHow, Inc. is the copyright holder of this image under U.S. and international copyright laws.  This image is <b>not<\/b> licensed under the Creative Commons license applied to text content and some other images posted to the wikiHow website.  This image may not be used by other entities without the express written consent of wikiHow, Inc.<br>\n<\/p><p><br \/>\n<\/p><\/div>'} 1 Combine the aloe vera gel, vitamin E oil, and essential oils.  Add 1 cup (225 g) of pure aloe vera gel, 1 teaspoon (5 ml) of vitamin E oil, and 15 drops of your favorite essential oils to a medium bowl.  Use a spoon to carefully blend all of the ingredients together.  Set aside for the moment.  You can substitute distilled water or herbal tea for the aloe vera gel if you prefer.  The essential oils are mainly to scent the lotion, so you can use any combination that you prefer.  Lavender, eucalyptus, lemon, grapefruit, patchouli, rose, and jasmine are good options to consider.  The aloe vera gel mixture needs to come to room temperature.  You may want to place the bowl in a larger pot with some warm water.","All rights reserved. wikiHow, Inc. is the copyright holder of this image under U.S. and international copyright laws.  This image is <b>not<\/b> licensed under the Creative Commons license applied to text content and some other images posted to the wikiHow website.  This image may not be used by other entities without the express written consent of wikiHow, Inc.<br>\n<\/p><p><br \/>\n<\/p><\/div>'} 1 Combine the aloe vera gel, vitamin E oil, and essential oils.  Add 1 cup (225 g) of pure aloe vera gel, 1 teaspoon (5 ml) of vitamin E oil, and 15 drops of your favorite essential oils to a medium bowl.  Use a spoon to carefully blend all of the ingredients together.  Set aside for the moment.  You can substitute distilled water or herbal tea for the aloe vera gel if you prefer.  r.The essential oils are mainly to scent the lotion, so you can use any combination that you prefer.  Lavender, eucalyptus, lemon, grapefruit, patchouli, rose, and jasmine are good options to consider.  The aloe vera gel mixture needs to come to room temperature.  You may want to place the bowl in a larger pot with some warm water.","[{'relevant-text-spans-prolific-annotation': {'entities': [{'startOffset': 789, 'endOffset': 989, 'label': 'relevant-text-span'}]}}]","['e essential oils are mainly to scent the lotion, so you can use any combination that you prefer.  Lavender, eucalyptus, lemon, grapefruit, patchouli, rose, and jasmine are good options to consider.  T']","['The essential oils are mainly to scent the lotion, so you can use any combination that you prefer.  Lavender, eucalyptus, lemon, grapefruit, patchouli, rose, and jasmine are good options to consider. ']"
worker_418,133_3-8,"Okay, so how do I mix the unscented lotion and the essential oils?",['MARCO_23_1171291460-7'],"Allow the oil mixture to cool for a few minutes before pouring it into your blender (if using a table-top blender). Let this mixture cool until it’s room temperature.  It should look creamy, thick and opaque, but don’t let it get solid.  Optional: You can place the blender in the fridge for about 35 minutes to speed up the process.  Add the vitamin E oil and essential oil to the cooled oil mixture.  If you're using a table-top blender, blend the mixture with the lid on for a few seconds.  If you're using an immersion blender, place the stick in the bottom of the mixture (in a high-rimmed bowl), and blend for a few seconds, pulsing up and down at the bottom a few times.  If you're using a table-top blender, take the lid off of your blender, or just the top part of the lid if you have that option on your blender.  With your distilled water or hydrosol in the glass measuring cup, slowly pour it into the oil mixture in a very thin drizzle while the blender is on medium/low.","Allow the oil mixture to cool for a few minutes before pouring it into your blender (if using a table-top blender). Let this mixture cool until it’s room temperature.  It should look creamy, thick and opaque, but don’t let it get solid.  Optional: You can place the blender in the fridge for about 35 minutes to speed up the process.  Add the vitamin E oil and essential oil to the cooled oil mixture.  If you're using a table-top blender, blend the mixture with the lid on for a few seconds.  If you're using an immersion blender, place the stick in the bottom of the mixture (in a high-rimmed bowl), and blend for a few seconds, pulsing up and down at the bottom a few times.  If you're using a table-top blender, take the lid off of your blender, or just the top part of the lid if you have that option on your blender.  With your distilled water or hydrosol in the glass measuring cup, slowly pour it into the oil mixture in a very thin drizzle while the blender is on medium/low.","[{'relevant-text-spans-prolific-annotation': {'entities': [{'startOffset': 0, 'endOffset': 9, 'label': 'relevant-text-span'}, {'startOffset': 9, 'endOffset': 29, 'label': 'relevant-text-span'}, {'startOffset': 29, 'endOffset': 400, 'label': 'relevant-text-span'}]}}]","['Allow the', ' oil mixture to cool', ' for a few minutes before pouring it into your blender (if using a table-top blender). Let this mixture cool until its room temperature.  It should look creamy, thick and opaque, but dont let it get solid.  Optional: You can place the blender in the fridge for about 35 minutes to speed up the process.  Add the vitamin E oil and essential oil to the cooled oil mixture']","['Allow the', ' oil mixture to cool', ' for a few minutes before pouring it into your blender (if using a table-top blender). Let this mixture cool until it’s room temperature.  It should look creamy, thick and opaque, but don’t let it get solid.  Optional: You can place the blender in the fridge for about 35 minutes to speed up the process.  Add the vitamin E oil and essential oil to the cooled oil mixture']"
worker_153,133_1-1,I’d like to appreciate my mum by making her a beauty pamper pack. What do you put in one?,['MARCO_36_1287798402-9'],"I had one of these in the past and it was so amazing to use after a long day; it really helps relax those tense muscles and tired areas. 3  . Spa Basket EVERY mom loves to be pampered, but sometimes there is not enough time to actually leave the house or it costs a ton of money.  This would be an excellent DIY Mother’s Day gift idea that would leave her feeling rejuvenated and beautiful!  Comfy robe: Nothing gives more of a spa feeling than a white robe.  If you have ever been to a fancy hotel or resort, that is what they always leave for guests.  Putting on this robe will leave mom feeling like a queen of her own palace.  Spa slippers: What would leave more of a spa feeling are slippers to match that comfy bath robe!  So, snag a pair of these to top off the ensemble.  Face care products: Facial care is becoming a hot ticket now, along with chemical peels and charcoal masks.  This one comes highly recommended from a mom blogger than I follow.  It is easy to use and fairly mess free.  The mask is meant to be used sparingly, so perfect for moms that don’t want to follow a routine.","I had one of these in the past and it was so amazing to use after a long day; it really helps relax those tense muscles and tired areas. 3  . Spa Basket EVERY mom loves to be pampered, but sometimes there is not enough time to actually leave the house or it costs a ton of money.  This would be an excellent DIY Mother’s Day gift idea that would leave her feeling rejuvenated and beautiful!  Comfy robe: Nothing gives more of a spa feeling than a white robe.  If you have ever been to a fancy hotel or resort, that is what they always leave for guests.  Putting on this robe will leave mom feeling like a queen of her own palace.  Spa slippers: What would leave more of a spa feeling are slippers to match that comfy bath robe!  So, snag a pair of these to top off the ensemble.  Face care products: Facial care is becoming a hot ticket now, along with chemical peels and charcoal masks.  This one comes highly recommended from a mom blogger than I follow.  It is easy to use and fairly mess free.  The mask is meant to be used sparingly, so perfect for moms that don’t want to follow a routine.","[{'relevant-text-spans-prolific-annotation': {'entities': [{'startOffset': 142, 'endOffset': 152, 'label': 'relevant-text-span'}, {'startOffset': 447, 'endOffset': 457, 'label': 'relevant-text-span'}, {'startOffset': 631, 'endOffset': 643, 'label': 'relevant-text-span'}, {'startOffset': 780, 'endOffset': 798, 'label': 'relevant-text-span'}, {'startOffset': 853, 'endOffset': 867, 'label': 'relevant-text-span'}, {'startOffset': 872, 'endOffset': 886, 'label': 'relevant-text-span'}]}}]","['Spa Basket', 'white robe', 'Spa slippers', 'Face care products', 'chemical peels', 'charcoal masks']","['Spa Basket', 'white robe', 'Spa slippers', 'Face care products', 'chemical peels', 'charcoal masks']"
worker_153,133_1-3,Can I make the beauty products at home?,['MARCO_38_279071407-6'],"For an oily, irritated scalp, you can add mint or eucalyptus oil. Lotion Using homemade lotion is great when you are trying to avoid harmful chemicals.  Your mom’s skin will need a lotion that moisturizes and tightens the skin.  An easy lotion recipe is using 100 percent natural aloe gel and whipping in an oil of your liking.  You can use pure, edible coconut oil.  Another effective option is using edible cocoa butter.  Add pomegranate seed oil to enhance the lotion’s anti-aging property.  If your mom has oily skin or sensitive skin, you can add tea tree oil or rosemary oil.  Check out this customizable homemade face mask recipe.  Toner A good, homemade toner will make your mother’s skin happy.  A base product that goes well with all skin types is rose water.  You can add other ingredients to enhance its properties.  For sensitive skin, add witch hazel extract to the toner.  For acne-prone skin, add tea tree oil.  You can make tea tree water by mixing water with oil.  If your mom has dry skin, make sure to add coconut oil to your toner.  Final Thoughts This Mother’s Day, deepen the bond you have with your mom with a gift that expresses your gratitude.","For an oily, irritated scalp, you can add mint or eucalyptus oil. Lotion Using homemade lotion is great when you are trying to avoid harmful chemicals.  Your mom’s skin will need a lotion that moisturizes and tightens the skin.  An easy lotion recipe is using 100 percent natural aloe gel and whipping in an oil of your liking.  You can use pure, edible coconut oil.  Another effective option is using edible cocoa butter.  Add pomegranate seed oil to enhance the lotion’s anti-aging property.  If your mom has oily skin or sensitive skin, you can add tea tree oil or rosemary oil.  Check out this customizable homemade face mask recipe.  Toner A good, homemade toner will make your mother’s skin happy.  A base product that goes well with all skin types is rose water.  You can add other ingredients to enhance its properties.  For sensitive skin, add witch hazel extract to the toner.  For acne-prone skin, add tea tree oil.  You can make tea tree water by mixing water with oil.  If your mom has dry skin, make sure to add coconut oil to your toner.  Final Thoughts This Mother’s Day, deepen the bond you have with your mom with a gift that expresses your gratitude.","[{'relevant-text-spans-prolific-annotation': {'entities': [{'startOffset': 0, 'endOffset': 64, 'label': 'relevant-text-span'}, {'startOffset': 260, 'endOffset': 326, 'label': 'relevant-text-span'}, {'startOffset': 329, 'endOffset': 365, 'label': 'relevant-text-span'}, {'startOffset': 402, 'endOffset': 421, 'label': 'relevant-text-span'}, {'startOffset': 424, 'endOffset': 492, 'label': 'relevant-text-span'}, {'startOffset': 511, 'endOffset': 580, 'label': 'relevant-text-span'}, {'startOffset': 829, 'endOffset': 872, 'label': 'relevant-text-span'}, {'startOffset': 888, 'endOffset': 925, 'label': 'relevant-text-span'}, {'startOffset': 999, 'endOffset': 1037, 'label': 'relevant-text-span'}]}}]","['For an oily, irritated scalp, you can add mint or eucalyptus oil', '100 percent natural aloe gel and whipping in an oil of your liking', 'You can use pure, edible coconut oil', 'edible cocoa butter', 'Add pomegranate seed oil to enhance the lotions anti-aging property', 'oily skin or sensitive skin, you can add tea tree oil or rosemary oil', 'For sensitive skin, add witch hazel extract', 'For acne-prone skin, add tea tree oil', 'dry skin, make sure to add coconut oil']","['For an oily, irritated scalp, you can add mint or eucalyptus oil', '100 percent natural aloe gel and whipping in an oil of your liking', 'You can use pure, edible coconut oil', 'edible cocoa butter', 'Add pomegranate seed oil to enhance the lotion’s anti-aging property', 'oily skin or sensitive skin, you can add tea tree oil or rosemary oil', 'For sensitive skin, add witch hazel extract', 'For acne-prone skin, add tea tree oil', 'dry skin, make sure to add coconut oil']"
worker_153,133_1-5,I’ve never made a beauty product at home before. Can you tell me how to make one?,['MARCO_10_1121897022-2'],"In fact, you probably have most of the necessary ingredients in your home already! Making your own beauty products at home is as simple as gathering the materials and mixing them together.  Doing so will save you money and keep you looking your best!  Steps Method 1 of 3: Creating Skincare Products Download Article PRO {'smallUrl':'https:\/\/www.wikihow.com\/images\/thumb\/2\/24\/Make-Your-Own-Beauty-Products-Step-1-Version-6.jpg\/v4-460px-Make-Your-Own-Beauty-Products-Step-1-Version-6.jpg','bigUrl':'\/images\/thumb\/2\/24\/Make-Your-Own-Beauty-Products-Step-1-Version-6.jpg\/aid1749-v4-728px-Make-Your-Own-Beauty-Products-Step-1-Version-6.jpg','smallWidth':460,'smallHeight':259,'bigWidth':728,'bigHeight':410,'licensing':'<div class=\'mw-parser-output\'><p>\u00a9 2021 wikiHow, Inc.  All rights reserved.  wikiHow, Inc. is the copyright holder of this image under U.S. and international copyright laws.  This image is <b>not<\/b> licensed under the Creative Commons license applied to text content and some other images posted to the wikiHow website.  This image may not be used by other entities without the express written consent of wikiHow, Inc.<br>\n<\/p><p><br \/>\n<\/p><\/div>'} 1 Create a body wash using honey, coconut oil, and castile soap.  Use 3 fl oz (89 mL) of each ingredient.  Stir them together in a glass or plastic container.","In fact, you probably have most of the necessary ingredients in your home already! Making your own beauty products at home is as simple as gathering the materials and mixing them together.  Doing so will save you money and keep you looking your best!  Steps Method 1 of 3: Creating Skincare Products Download Article PRO {'smallUrl':'https:\/\/www.wikihow.com\/images\/thumb\/2\/24\/Make-Your-Own-Beauty-Products-Step-1-Version-6.jpg\/v4-460px-Make-Your-Own-Beauty-Products-Step-1-Version-6.jpg','bigUrl':'\/images\/thumb\/2\/24\/Make-Your-Own-Beauty-Products-Step-1-Version-6.jpg\/aid1749-v4-728px-Make-Your-Own-Beauty-Products-Step-1-Version-6.jpg','smallWidth':460,'smallHeight':259,'bigWidth':728,'bigHeight':410,'licensing':'<div class=\'mw-parser-output\'><p>\u00a9 2021 wikiHow, Inc.  All rights reserved.  wikiHow, Inc. is the copyright holder of this image under U.S. and international copyright laws.  This image is <b>not<\/b> licensed under the Creative Commons license applied to text content and some other images posted to the wikiHow website.  This image may not be used by other entities without the express written consent of wikiHow, Inc.<br>\n<\/p><p><br \/>\n<\/p><\/div>'} 1 Create a body wash using honey, coconut oil, and castile soap.  Use 3 fl oz (89 mL) of each ingredient.  Stir them together in a glass or plastic container.","[{'relevant-text-spans-prolific-annotation': {'entities': [{'startOffset': 334, 'endOffset': 494, 'label': 'relevant-text-span'}, {'startOffset': 1197, 'endOffset': 1353, 'label': 'relevant-text-span'}]}}]","['https:\\/\\/www.wikihow.com\\/images\\/thumb\\/2\\/24\\/Make-Your-Own-Beauty-Products-Step-1-Version-6.jpg\\/v4-460px-Make-Your-Own-Beauty-Products-Step-1-Version-6.jpg', 'Create a body wash using honey, coconut oil, and castile soap.  Use 3 fl oz (89 mL) of each ingredient.  Stir them together in a glass or plastic container.']","['https:\\/\\/www.wikihow.com\\/images\\/thumb\\/2\\/24\\/Make-Your-Own-Beauty-Products-Step-1-Version-6.jpg\\/v4-460px-Make-Your-Own-Beauty-Products-Step-1-Version-6.jpg', 'Create a body wash using honey, coconut oil, and castile soap.  Use 3 fl oz (89 mL) of each ingredient.  Stir them together in a glass or plastic container.']"
worker_153,133_1-7,How much would making my own deodorant cost?,['MARCO_31_819352125-3'],"Before You Start, You’ll Need Coconut oil (or 1/2 as much of a liquid oil if you are allergic to coconut oil) shea butter , cocoa butter or mango butter (or a mix of all three) beeswax (pastilles) Optional: Vitamin E oil baking soda (Omit this if you have sensitive skin and just use extra arrowroot) organic arrowroot powder or non-gmo cornstarch 2-3 capsules of high quality probiotics that don’t need to be refrigerated ( I love Bio Kult brand )- optional Optional: Essential oils of choice – I used about 20 drops of lavender essential oil Deodorant Bar Ingredients ½ cup coconut oil ½ cup shea butter , cocoa butter or mango butter (or a mix of all three equal to 1 part) ½ cup + 1 tsp beeswax 1 teaspoon Vitamin E oil – optional 3 tablespoons baking soda (Omit this if you have sensitive skin and just use extra arrowroot or cornstarch) 1/2 cup organic arrowroot powder 2-3 capsules of high quality probiotics that don’t need to be refrigerated (optional) Optional: Essential oils of choice – I used about 20 drops of lavender essential oil and also like citrus and frankincense Deodorant Bar Instructions Combine coconut oil, shea (or other) butter, and beeswax in a double boiler, or a glass bowl over a smaller saucepan with 1 inch of water in it.","Before You Start, You’ll Need Coconut oil (or 1/2 as much of a liquid oil if you are allergic to coconut oil) shea butter , cocoa butter or mango butter (or a mix of all three) beeswax (pastilles) Optional: Vitamin E oil baking soda (Omit this if you have sensitive skin and just use extra arrowroot) organic arrowroot powder or non-gmo cornstarch 2-3 capsules of high quality probiotics that don’t need to be refrigerated ( I love Bio Kult brand )- optional Optional: Essential oils of choice – I used about 20 drops of lavender essential oil Deodorant Bar Ingredients ½ cup coconut oil ½ cup shea butter , cocoa butter or mango butter (or a mix of all three equal to 1 part) ½ cup + 1 tsp beeswax 1 teaspoon Vitamin E oil – optional 3 tablespoons baking soda (Omit this if you have sensitive skin and just use extra arrowroot or cornstarch) 1/2 cup organic arrowroot powder 2-3 capsules of high quality probiotics that don’t need to be refrigerated (optional) Optional: Essential oils of choice – I used about 20 drops of lavender essential oil and also like citrus and frankincense Deodorant Bar Instructions Combine coconut oil, shea (or other) butter, and beeswax in a double boiler, or a glass bowl over a smaller saucepan with 1 inch of water in it.","[{'relevant-text-spans-prolific-annotation': {'entities': [{'startOffset': 30, 'endOffset': 41, 'label': 'relevant-text-span'}, {'startOffset': 110, 'endOffset': 152, 'label': 'relevant-text-span'}, {'startOffset': 177, 'endOffset': 184, 'label': 'relevant-text-span'}, {'startOffset': 207, 'endOffset': 232, 'label': 'relevant-text-span'}, {'startOffset': 302, 'endOffset': 347, 'label': 'relevant-text-span'}, {'startOffset': 509, 'endOffset': 543, 'label': 'relevant-text-span'}]}}]","['Coconut oil', 'shea butter , cocoa butter or mango butter', 'beeswax', 'Vitamin E oil baking soda', 'rganic arrowroot powder or non-gmo cornstarch', '20 drops of lavender essential oil']","['Coconut oil', 'shea butter , cocoa butter or mango butter', 'beeswax', 'Vitamin E oil baking soda', 'rganic arrowroot powder or non-gmo cornstarch', '20 drops of lavender essential oil']"
worker_153,133_2-1,Can you tell me how to make a body scrub at home?,['MARCO_45_803675808-4'],"If you plan to sell your scrubs, it is best for you to pick the most popular ingredients that will not hurt your wallet too much before you get a return on your investment. Do not be afraid of experimenting on small batches of product to decide which formulas work best.  However, make sure you are not trying all of them on yourself all the time!  How to make body scrub: 5 homemade recipes for selling Photo: cleaneatingmag.com Source: UGC If you would like some guidance on the simple yet good DIY scrubs you could sell, we have compiled a whole list for you.  Here are some examples of homemade body scrubs, which you can try to make at home: Read also How to make black soap for glowing chocolate skin: best recipes Honey sugar body scrub Honey is the best ingredients for a lot of types of face masks and body scrubs, of course.  For making honey sugar body scrub, just follow these steps: Warm a jar of honey in the microwave.  It should be runny but not too hot.  Put a bit of the honey into a small bowl.  Add about two table spoons of the oil, you have chosen.  Add half cup of sugar.  Mix all of it well.  Package into containers and watch them sell out like hot cakes!","If you plan to sell your scrubs, it is best for you to pick the most popular ingredients that will not hurt your wallet too much before you get a return on your investment. Do not be afraid of experimenting on small batches of product to decide which formulas work best.  However, make sure you are not trying all of them on yourself all the time!  How to make body scrub: 5 homemade recipes for selling Photo: cleaneatingmag.com Source: UGC If you would like some guidance on the simple yet good DIY scrubs you could sell, we have compiled a whole list for you.  Here are some examples of homemade body scrubs, which you can try to make at home: Read also How to make black soap for glowing chocolate skin: best recipes Honey sugar body scrub Honey is the best ingredients for a lot of types of face masks and body scrubs, of course.  For making honey sugar body scrub, just follow these steps: Warm a jar of honey in the microwave.  It should be runny but not too hot.  Put a bit of the honey into a small bowl.  Add about two table spoons of the oil, you have chosen.  Add half cup of sugar.  Mix all of it well.  Package into containers and watch them sell out like hot cakes!","[{'relevant-text-spans-prolific-annotation': {'entities': [{'startOffset': 896, 'endOffset': 1115, 'label': 'relevant-text-span'}]}}]","['Warm a jar of honey in the microwave.  It should be runny but not too hot.  Put a bit of the honey into a small bowl.  Add about two table spoons of the oil, you have chosen.  Add half cup of sugar.  Mix all of it well.']","['Warm a jar of honey in the microwave.  It should be runny but not too hot.  Put a bit of the honey into a small bowl.  Add about two table spoons of the oil, you have chosen.  Add half cup of sugar.  Mix all of it well.']"
worker_153,133_2-3,Cool. Can you tell me how to make a moisturizer at home?,['MARCO_28_81767398-3'],"2. Olive oil moisturiser Image courtesy: iStock Ingredients: Half cup extra virgin olive oil Two capsules of vitamin E Two tbsp coconut oil One tbsp beeswax Combine the coconut and olive oil with the beeswax in a pan. Let it simmer until the content is melted.  After crushing the capsules of vitamin E, add them to the content.  Once it’s cooled down, your homemade moisturiser is ready to use!  Vitamin E is acknowledged to be extremely beneficial for the skin.  It has excellent moisturising properties while treating acne scars.  Also, olive oil and coconut oil lock in the skin’s moisture, deterring dehydration and dryness.  3. Aloe vera moisturiser Image courtesy: iStock Ingredients: 2 tbsp coconut oil 4 tbsp aloe vera gel One tsp vitamin E oil 2 tbsp almond oil Mix the oil with aloe vera gel into a clean container.  Then, add the melted coconut oil to the content, afterwards.  That is all!  This is a homemade moisturiser that will keep your skin supple and soft while aiming at diminishing the wrinkles and tightening up the skin.  Aloe vera can do marvels for your complexion, especially if you’re dealing with excessive dryness during winter.  It aims at rejuvenating fibroblast cells in the skin, which protect your complexion from the harmful UV radiation.","2. Olive oil moisturiser Image courtesy: iStock Ingredients: Half cup extra virgin olive oil Two capsules of vitamin E Two tbsp coconut oil One tbsp beeswax Combine the coconut and olive oil with the beeswax in a pan. Let it simmer until the content is melted.  After crushing the capsules of vitamin E, add them to the content.  Once it’s cooled down, your homemade moisturiser is ready to use!  Vitamin E is acknowledged to be extremely beneficial for the skin.  It has excellent moisturising properties while treating acne scars.  Also, olive oil and coconut oil lock in the skin’s moisture, deterring dehydration and dryness.  3. Aloe vera moisturiser Image courtesy: iStock Ingredients: 2 tbsp coconut oil 4 tbsp aloe vera gel One tsp vitamin E oil 2 tbsp almond oil Mix the oil with aloe vera gel into a clean container.  Then, add the melted coconut oil to the content, afterwards.  That is all!  This is a homemade moisturiser that will keep your skin supple and soft while aiming at diminishing the wrinkles and tightening up the skin.  Aloe vera can do marvels for your complexion, especially if you’re dealing with excessive dryness during winter.  It aims at rejuvenating fibroblast cells in the skin, which protect your complexion from the harmful UV radiation.","[{'relevant-text-spans-prolific-annotation': {'entities': [{'startOffset': 3, 'endOffset': 24, 'label': 'relevant-text-span'}, {'startOffset': 61, 'endOffset': 156, 'label': 'relevant-text-span'}, {'startOffset': 157, 'endOffset': 328, 'label': 'relevant-text-span'}, {'startOffset': 634, 'endOffset': 655, 'label': 'relevant-text-span'}, {'startOffset': 692, 'endOffset': 771, 'label': 'relevant-text-span'}, {'startOffset': 772, 'endOffset': 888, 'label': 'relevant-text-span'}]}}]","['Olive oil moisturiser', 'Half cup extra virgin olive oil Two capsules of vitamin E Two tbsp coconut oil One tbsp beeswax', 'Combine the coconut and olive oil with the beeswax in a pan. Let it simmer until the content is melted.  After crushing the capsules of vitamin E, add them to the content.', 'Aloe vera moisturiser', '2 tbsp coconut oil 4 tbsp aloe vera gel One tsp vitamin E oil 2 tbsp almond oil', 'Mix the oil with aloe vera gel into a clean container.  Then, add the melted coconut oil to the content, afterwards.']","['Olive oil moisturiser', 'Half cup extra virgin olive oil Two capsules of vitamin E Two tbsp coconut oil One tbsp beeswax', 'Combine the coconut and olive oil with the beeswax in a pan. Let it simmer until the content is melted.  After crushing the capsules of vitamin E, add them to the content.', 'Aloe vera moisturiser', '2 tbsp coconut oil 4 tbsp aloe vera gel One tsp vitamin E oil 2 tbsp almond oil', 'Mix the oil with aloe vera gel into a clean container.  Then, add the melted coconut oil to the content, afterwards.']"
worker_153,133_3-2,"My mum loves a good, scented lotion. Let’s make that",['MARCO_40_1521300842-5'],"Continue to Content Gingerbread Body Lotion Active Time: 40 minutes Total Time: 40 minutes Difficulty: Easy Enjoy the tantalizing scents of fall and the holiday season with this all natural homemade body lotion recipe. This incredibly moisturizing Gingerbread Body Lotion contains coconut oil and Shea butter in addition to a handful of spices and essential oils to create a luxurious body lotion that will soften and hydrate your skin.  This DIY beauty product also makes great homemade Christmas gifts for friends and family.  Materials ½ cup coconut oil ½ cup Shea butter 1 T. ground ginger 1 tsp.  cinnamon 5 drops each of ginger and cinnamon essential oil 1 tsp.  vanilla extract 8 oz.  Mason jar Instructions Melt the Shea butter and coconut oil in a small saucepan over medium heat, stirring frequently.  Pour the melted mixture into the metal bowl of a stand mixer and place in the refrigerator for about 15 minutes.  Remove from the fridge, and add ginger, cinnamon, essential oils, and vanilla extract.  Whip on high for 5 minutes or until mixture is a creamy fluffy consistency.  Transfer to a Mason jar.  Notes The consistency of this homemade body lotion recipe will depend, in part, on the temperature of your home.  If your house is cool, the lotion will be firmer.","Continue to Content Gingerbread Body Lotion Active Time: 40 minutes Total Time: 40 minutes Difficulty: Easy Enjoy the tantalizing scents of fall and the holiday season with this all natural homemade body lotion recipe. This incredibly moisturizing Gingerbread Body Lotion contains coconut oil and Shea butter in addition to a handful of spices and essential oils to create a luxurious body lotion that will soften and hydrate your skin.  This DIY beauty product also makes great homemade Christmas gifts for friends and family.  Materials ½ cup coconut oil ½ cup Shea butter 1 T. ground ginger 1 tsp.  cinnamon 5 drops each of ginger and cinnamon essential oil 1 tsp.  vanilla extract 8 oz.  Mason jar Instructions Melt the Shea butter and coconut oil in a small saucepan over medium heat, stirring frequently.  Pour the melted mixture into the metal bowl of a stand mixer and place in the refrigerator for about 15 minutes.  Remove from the fridge, and add ginger, cinnamon, essential oils, and vanilla extract.  Whip on high for 5 minutes or until mixture is a creamy fluffy consistency.  Transfer to a Mason jar.  Notes The consistency of this homemade body lotion recipe will depend, in part, on the temperature of your home.  If your house is cool, the lotion will be firmer.","[{'relevant-text-spans-prolific-annotation': {'entities': [{'startOffset': 529, 'endOffset': 690, 'label': 'relevant-text-span'}, {'startOffset': 715, 'endOffset': 1089, 'label': 'relevant-text-span'}]}}]","['Materials  cup coconut oil  cup Shea butter 1 T. ground ginger 1 tsp.  cinnamon 5 drops each of ginger and cinnamon essential oil 1 tsp.  vanilla extract 8 oz.', 'Melt the Shea butter and coconut oil in a small saucepan over medium heat, stirring frequently.  Pour the melted mixture into the metal bowl of a stand mixer and place in the refrigerator for about 15 minutes.  Remove from the fridge, and add ginger, cinnamon, essential oils, and vanilla extract.  Whip on high for 5 minutes or until mixture is a creamy fluffy consistency.']","['Materials ½ cup coconut oil ½ cup Shea butter 1 T. ground ginger 1 tsp.  cinnamon 5 drops each of ginger and cinnamon essential oil 1 tsp.  vanilla extract 8 oz.', 'Melt the Shea butter and coconut oil in a small saucepan over medium heat, stirring frequently.  Pour the melted mixture into the metal bowl of a stand mixer and place in the refrigerator for about 15 minutes.  Remove from the fridge, and add ginger, cinnamon, essential oils, and vanilla extract.  Whip on high for 5 minutes or until mixture is a creamy fluffy consistency.']"
