HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.turn_id,Input.passage_id,Input.relevance_score,Input.passage,Input.query,Input.sentence,Input.sentence_id,Answer.taskAnswers,Approve,Reject,text_spans
3GS542CVKZ2AA1LH0PU8L70ZO4Z596,33FNMBLT26BU8G2NGGXM8KMK33S40V,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Thu Jan 26 08:59:53 PST 2023,3,BatchId:4996809;OriginalHitTemplateId:928390909;,600,259200,Sun Jan 29 08:59:53 PST 2023,,,38F5OAUN5SRLZVFDCW2ZLS89TNB7H5,worker_65,Submitted,Thu Jan 26 09:01:02 PST 2023,Thu Jan 26 09:04:04 PST 2023,Sun Jan 29 09:04:04 PST 2023,,,,182,100% (7/7),100% (7/7),100% (5/5),133_3-8,MARCO_23_1171291460-7,4,"Allow the oil mixture to cool for a few minutes before pouring it into your blender (if using a table-top blender). Let this mixture cool until it’s room temperature.  It should look creamy, thick and opaque, but don’t let it get solid.  Optional: You can place the blender in the fridge for about 35 minutes to speed up the process.  Add the vitamin E oil and essential oil to the cooled oil mixture.  If you're using a table-top blender, blend the mixture with the lid on for a few seconds.  If you're using an immersion blender, place the stick in the bottom of the mixture (in a high-rimmed bowl), and blend for a few seconds, pulsing up and down at the bottom a few times.  If you're using a table-top blender, take the lid off of your blender, or just the top part of the lid if you have that option on your blender.  With your distilled water or hydrosol in the glass measuring cup, slowly pour it into the oil mixture in a very thin drizzle while the blender is on medium/low.","Okay, so how do I mix the unscented lotion and the essential oils?",Optional: You can place the blender in the fridge for about 35 minutes to speed up the process.,133_3-8--MARCO_23_1171291460-7--3,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":95,""label"":""relevant-text-span"",""startOffset"":18}]}}]",x,,['place the blender in the fridge for about 35 minutes to speed up the process.']
3GS542CVKZ2AA1LH0PU8L70ZO4Z596,33FNMBLT26BU8G2NGGXM8KMK33S40V,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Thu Jan 26 08:59:53 PST 2023,3,BatchId:4996809;OriginalHitTemplateId:928390909;,600,259200,Sun Jan 29 08:59:53 PST 2023,,,3DHE4R9OC1Q0DYNWME3M41F038GG25,worker_247,Submitted,Thu Jan 26 09:12:09 PST 2023,Thu Jan 26 09:17:37 PST 2023,Sun Jan 29 09:17:37 PST 2023,,,,328,100% (1/1),100% (1/1),0% (0/0),133_3-8,MARCO_23_1171291460-7,4,"Allow the oil mixture to cool for a few minutes before pouring it into your blender (if using a table-top blender). Let this mixture cool until it’s room temperature.  It should look creamy, thick and opaque, but don’t let it get solid.  Optional: You can place the blender in the fridge for about 35 minutes to speed up the process.  Add the vitamin E oil and essential oil to the cooled oil mixture.  If you're using a table-top blender, blend the mixture with the lid on for a few seconds.  If you're using an immersion blender, place the stick in the bottom of the mixture (in a high-rimmed bowl), and blend for a few seconds, pulsing up and down at the bottom a few times.  If you're using a table-top blender, take the lid off of your blender, or just the top part of the lid if you have that option on your blender.  With your distilled water or hydrosol in the glass measuring cup, slowly pour it into the oil mixture in a very thin drizzle while the blender is on medium/low.","Okay, so how do I mix the unscented lotion and the essential oils?",Optional: You can place the blender in the fridge for about 35 minutes to speed up the process.,133_3-8--MARCO_23_1171291460-7--3,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":95,""label"":""relevant-text-span"",""startOffset"":28}]}}]",x,,['blender in the fridge for about 35 minutes to speed up the process.']
3GS542CVKZ2AA1LH0PU8L70ZO4Z596,33FNMBLT26BU8G2NGGXM8KMK33S40V,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Thu Jan 26 08:59:53 PST 2023,4,BatchId:4996809;OriginalHitTemplateId:928390909;,600,259200,Sun Jan 29 08:59:53 PST 2023,,,3WOKGM4L76VH911GVACGQMVNX06O07,worker_340,Submitted,Thu Jan 26 23:53:38 PST 2023,Thu Jan 26 23:55:46 PST 2023,Sun Jan 29 23:55:46 PST 2023,,,,128,70% (7/10),70% (7/10),70% (7/10),133_3-8,MARCO_23_1171291460-7,4,"Allow the oil mixture to cool for a few minutes before pouring it into your blender (if using a table-top blender). Let this mixture cool until it’s room temperature.  It should look creamy, thick and opaque, but don’t let it get solid.  Optional: You can place the blender in the fridge for about 35 minutes to speed up the process.  Add the vitamin E oil and essential oil to the cooled oil mixture.  If you're using a table-top blender, blend the mixture with the lid on for a few seconds.  If you're using an immersion blender, place the stick in the bottom of the mixture (in a high-rimmed bowl), and blend for a few seconds, pulsing up and down at the bottom a few times.  If you're using a table-top blender, take the lid off of your blender, or just the top part of the lid if you have that option on your blender.  With your distilled water or hydrosol in the glass measuring cup, slowly pour it into the oil mixture in a very thin drizzle while the blender is on medium/low.","Okay, so how do I mix the unscented lotion and the essential oils?",Optional: You can place the blender in the fridge for about 35 minutes to speed up the process.,133_3-8--MARCO_23_1171291460-7--3,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":71,""label"":""relevant-text-span"",""startOffset"":42}]}}]",x,,[' fridge for about 35 minutes ']
3XUY87HIWTTNPSPHHXFZ7VH5AYWMMC,33FNMBLT26BU8G2NGGXM8KMK33S40V,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Thu Jan 26 08:59:53 PST 2023,3,BatchId:4996809;OriginalHitTemplateId:928390909;,600,259200,Sun Jan 29 08:59:53 PST 2023,,,31QNSG6A5W8S6KEK9S8T8FFAQ5R87Z,worker_450,Submitted,Thu Jan 26 09:22:29 PST 2023,Thu Jan 26 09:31:18 PST 2023,Sun Jan 29 09:31:18 PST 2023,,,,529,100% (1/1),100% (1/1),0% (0/0),133_3-8,MARCO_49_221159351-3,4,"Using natural shaving cream and aftershave is important too because when you shave, you are opening up the pores and allowing more toxins into the body. HOMEMADE LOTION RECIPE INGREDIENTS 3 tablespoons shea butter 2 tablespoons cocoa butter 1 tablespoon beeswax 1/2 cup fractionated coconut oil or any other carrier oil 1 teaspoon vitamin E oil (optional) 20 drops essential oils (see my suggestions below)  Water (if needed) INSTRUCTIONS Place the shea butter, cocoa butter, and beeswax into a glass bowl.  Put the glass bowl over a pot of boiling water to melt all the ingredients.  Remove the bowl from the heat and allow it to cool slightly.  You don’t want it to cool long, as it will harden.  Add the fractionated coconut oil, vitamin E oil, and essential oils to the glass bowl.  Mix all the ingredients using an immersion blender.  You can add a little water if needed.  Pour the lotion into an airtight container for storage.  NOTES:  You can substitute for rose water in this recipe.  Also, it is best to use filtered water or distilled water to extend shelf life.  I personally didn’t add any water and liked the consistency.  If you don’t have both cocoa butter and shea butter on hand, just substitute the other for the one you do have.","Okay, so how do I mix the unscented lotion and the essential oils?","Add the fractionated coconut oil, vitamin E oil, and essential oils to the glass bowl.",133_3-8--MARCO_49_221159351-3--5,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":86,""label"":""relevant-text-span"",""startOffset"":0}]}}]",x,,"['Add the fractionated coconut oil, vitamin E oil, and essential oils to the glass bowl.']"
3XUY87HIWTTNPSPHHXFZ7VH5AYWMMC,33FNMBLT26BU8G2NGGXM8KMK33S40V,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Thu Jan 26 08:59:53 PST 2023,3,BatchId:4996809;OriginalHitTemplateId:928390909;,600,259200,Sun Jan 29 08:59:53 PST 2023,,,30LSNF239ZAE9PTRC23PPDSGIL92IK,worker_230,Submitted,Thu Jan 26 09:12:43 PST 2023,Thu Jan 26 09:18:16 PST 2023,Sun Jan 29 09:18:16 PST 2023,,,,333,40% (12/30),40% (12/30),40% (12/30),133_3-8,MARCO_49_221159351-3,4,"Using natural shaving cream and aftershave is important too because when you shave, you are opening up the pores and allowing more toxins into the body. HOMEMADE LOTION RECIPE INGREDIENTS 3 tablespoons shea butter 2 tablespoons cocoa butter 1 tablespoon beeswax 1/2 cup fractionated coconut oil or any other carrier oil 1 teaspoon vitamin E oil (optional) 20 drops essential oils (see my suggestions below)  Water (if needed) INSTRUCTIONS Place the shea butter, cocoa butter, and beeswax into a glass bowl.  Put the glass bowl over a pot of boiling water to melt all the ingredients.  Remove the bowl from the heat and allow it to cool slightly.  You don’t want it to cool long, as it will harden.  Add the fractionated coconut oil, vitamin E oil, and essential oils to the glass bowl.  Mix all the ingredients using an immersion blender.  You can add a little water if needed.  Pour the lotion into an airtight container for storage.  NOTES:  You can substitute for rose water in this recipe.  Also, it is best to use filtered water or distilled water to extend shelf life.  I personally didn’t add any water and liked the consistency.  If you don’t have both cocoa butter and shea butter on hand, just substitute the other for the one you do have.","Okay, so how do I mix the unscented lotion and the essential oils?","Add the fractionated coconut oil, vitamin E oil, and essential oils to the glass bowl.",133_3-8--MARCO_49_221159351-3--5,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":67,""label"":""relevant-text-span"",""startOffset"":20}]}}]",x,,"[' coconut oil, vitamin E oil, and essential oils']"
3XUY87HIWTTNPSPHHXFZ7VH5AYWMMC,33FNMBLT26BU8G2NGGXM8KMK33S40V,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Thu Jan 26 08:59:53 PST 2023,5,BatchId:4996809;OriginalHitTemplateId:928390909;,600,259200,Sun Jan 29 08:59:53 PST 2023,,,3DH6GAKTY34Q50B85RY6YCWBTJAZYB,worker_434,Submitted,Fri Jan 27 08:00:32 PST 2023,Fri Jan 27 08:02:09 PST 2023,Mon Jan 30 08:02:09 PST 2023,,,,97,67% (2/3),67% (2/3),100% (2/2),133_3-8,MARCO_49_221159351-3,4,"Using natural shaving cream and aftershave is important too because when you shave, you are opening up the pores and allowing more toxins into the body. HOMEMADE LOTION RECIPE INGREDIENTS 3 tablespoons shea butter 2 tablespoons cocoa butter 1 tablespoon beeswax 1/2 cup fractionated coconut oil or any other carrier oil 1 teaspoon vitamin E oil (optional) 20 drops essential oils (see my suggestions below)  Water (if needed) INSTRUCTIONS Place the shea butter, cocoa butter, and beeswax into a glass bowl.  Put the glass bowl over a pot of boiling water to melt all the ingredients.  Remove the bowl from the heat and allow it to cool slightly.  You don’t want it to cool long, as it will harden.  Add the fractionated coconut oil, vitamin E oil, and essential oils to the glass bowl.  Mix all the ingredients using an immersion blender.  You can add a little water if needed.  Pour the lotion into an airtight container for storage.  NOTES:  You can substitute for rose water in this recipe.  Also, it is best to use filtered water or distilled water to extend shelf life.  I personally didn’t add any water and liked the consistency.  If you don’t have both cocoa butter and shea butter on hand, just substitute the other for the one you do have.","Okay, so how do I mix the unscented lotion and the essential oils?","Add the fractionated coconut oil, vitamin E oil, and essential oils to the glass bowl.",133_3-8--MARCO_49_221159351-3--5,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":85,""label"":""relevant-text-span"",""startOffset"":21}]}}]",x,,"['coconut oil, vitamin E oil, and essential oils to the glass bowl']"
386T3MLZMRAB1PG6YRII4G9XNQ608R,33FNMBLT26BU8G2NGGXM8KMK33S40V,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Thu Jan 26 08:59:53 PST 2023,3,BatchId:4996809;OriginalHitTemplateId:928390909;,600,259200,Sun Jan 29 08:59:53 PST 2023,,,30OG32W0SZQYI6GY22BIWMXM1MNNEF,worker_217,Submitted,Thu Jan 26 09:00:42 PST 2023,Thu Jan 26 09:01:04 PST 2023,Sun Jan 29 09:01:04 PST 2023,,,,22,97% (606/623),95% (332/349),97% (294/304),133_3-8,MARCO_49_221159351-3,4,"Using natural shaving cream and aftershave is important too because when you shave, you are opening up the pores and allowing more toxins into the body. HOMEMADE LOTION RECIPE INGREDIENTS 3 tablespoons shea butter 2 tablespoons cocoa butter 1 tablespoon beeswax 1/2 cup fractionated coconut oil or any other carrier oil 1 teaspoon vitamin E oil (optional) 20 drops essential oils (see my suggestions below)  Water (if needed) INSTRUCTIONS Place the shea butter, cocoa butter, and beeswax into a glass bowl.  Put the glass bowl over a pot of boiling water to melt all the ingredients.  Remove the bowl from the heat and allow it to cool slightly.  You don’t want it to cool long, as it will harden.  Add the fractionated coconut oil, vitamin E oil, and essential oils to the glass bowl.  Mix all the ingredients using an immersion blender.  You can add a little water if needed.  Pour the lotion into an airtight container for storage.  NOTES:  You can substitute for rose water in this recipe.  Also, it is best to use filtered water or distilled water to extend shelf life.  I personally didn’t add any water and liked the consistency.  If you don’t have both cocoa butter and shea butter on hand, just substitute the other for the one you do have.","Okay, so how do I mix the unscented lotion and the essential oils?",Mix all the ingredients using an immersion blender.,133_3-8--MARCO_49_221159351-3--6,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":51,""label"":""relevant-text-span"",""startOffset"":0}]}}]",x,,['Mix all the ingredients using an immersion blender.']
386T3MLZMRAB1PG6YRII4G9XNQ608R,33FNMBLT26BU8G2NGGXM8KMK33S40V,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Thu Jan 26 08:59:53 PST 2023,3,BatchId:4996809;OriginalHitTemplateId:928390909;,600,259200,Sun Jan 29 08:59:53 PST 2023,,,3DY4FPOOA630ZFUCQZH95AQI2EFVRH,worker_147,Submitted,Thu Jan 26 09:00:46 PST 2023,Thu Jan 26 09:08:20 PST 2023,Sun Jan 29 09:08:20 PST 2023,,,,454,0% (0/0),0% (0/0),0% (0/0),133_3-8,MARCO_49_221159351-3,4,"Using natural shaving cream and aftershave is important too because when you shave, you are opening up the pores and allowing more toxins into the body. HOMEMADE LOTION RECIPE INGREDIENTS 3 tablespoons shea butter 2 tablespoons cocoa butter 1 tablespoon beeswax 1/2 cup fractionated coconut oil or any other carrier oil 1 teaspoon vitamin E oil (optional) 20 drops essential oils (see my suggestions below)  Water (if needed) INSTRUCTIONS Place the shea butter, cocoa butter, and beeswax into a glass bowl.  Put the glass bowl over a pot of boiling water to melt all the ingredients.  Remove the bowl from the heat and allow it to cool slightly.  You don’t want it to cool long, as it will harden.  Add the fractionated coconut oil, vitamin E oil, and essential oils to the glass bowl.  Mix all the ingredients using an immersion blender.  You can add a little water if needed.  Pour the lotion into an airtight container for storage.  NOTES:  You can substitute for rose water in this recipe.  Also, it is best to use filtered water or distilled water to extend shelf life.  I personally didn’t add any water and liked the consistency.  If you don’t have both cocoa butter and shea butter on hand, just substitute the other for the one you do have.","Okay, so how do I mix the unscented lotion and the essential oils?",Mix all the ingredients using an immersion blender.,133_3-8--MARCO_49_221159351-3--6,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":51,""label"":""relevant-text-span"",""startOffset"":0}]}}]",x,,['Mix all the ingredients using an immersion blender.']
386T3MLZMRAB1PG6YRII4G9XNQ608R,33FNMBLT26BU8G2NGGXM8KMK33S40V,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Thu Jan 26 08:59:53 PST 2023,4,BatchId:4996809;OriginalHitTemplateId:928390909;,600,259200,Sun Jan 29 08:59:53 PST 2023,,,3HHRAGRYXDKZ5VPTV6V9JXWG040O9J,worker_340,Submitted,Thu Jan 26 23:54:17 PST 2023,Thu Jan 26 23:57:19 PST 2023,Sun Jan 29 23:57:19 PST 2023,,,,182,70% (7/10),70% (7/10),70% (7/10),133_3-8,MARCO_49_221159351-3,4,"Using natural shaving cream and aftershave is important too because when you shave, you are opening up the pores and allowing more toxins into the body. HOMEMADE LOTION RECIPE INGREDIENTS 3 tablespoons shea butter 2 tablespoons cocoa butter 1 tablespoon beeswax 1/2 cup fractionated coconut oil or any other carrier oil 1 teaspoon vitamin E oil (optional) 20 drops essential oils (see my suggestions below)  Water (if needed) INSTRUCTIONS Place the shea butter, cocoa butter, and beeswax into a glass bowl.  Put the glass bowl over a pot of boiling water to melt all the ingredients.  Remove the bowl from the heat and allow it to cool slightly.  You don’t want it to cool long, as it will harden.  Add the fractionated coconut oil, vitamin E oil, and essential oils to the glass bowl.  Mix all the ingredients using an immersion blender.  You can add a little water if needed.  Pour the lotion into an airtight container for storage.  NOTES:  You can substitute for rose water in this recipe.  Also, it is best to use filtered water or distilled water to extend shelf life.  I personally didn’t add any water and liked the consistency.  If you don’t have both cocoa butter and shea butter on hand, just substitute the other for the one you do have.","Okay, so how do I mix the unscented lotion and the essential oils?",Mix all the ingredients using an immersion blender.,133_3-8--MARCO_49_221159351-3--6,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":51,""label"":""relevant-text-span"",""startOffset"":0}]}}]",x,,['Mix all the ingredients using an immersion blender.']
3D3B8GE8A66E3B30K43MJD5GF40P9C,33FNMBLT26BU8G2NGGXM8KMK33S40V,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Thu Jan 26 08:59:53 PST 2023,3,BatchId:4996809;OriginalHitTemplateId:928390909;,600,259200,Sun Jan 29 08:59:53 PST 2023,,,3CPLWGV3MTEHNAPHURVW48WBAQC9NY,worker_123,Submitted,Thu Jan 26 09:11:11 PST 2023,Thu Jan 26 09:18:26 PST 2023,Sun Jan 29 09:18:26 PST 2023,,,,435,73% (8/11),73% (8/11),73% (8/11),133_3-8,MARCO_54_2015301119-3,4,"Oz Essential Oils Supplies: Immersion Blender Stainless Spoons Kitchen Scale Measuring Cup A Large Pot Jars, Tins, or Bottles (to store your lotion) Directions: Begin by washing everything up in hot soapy water. Make sure you wash your immersion blender, too!  Combine coconut oil, almond oil, and shea butter in your pot.  Heat them until just melted.  Add the emulsifying wax to the melted oil mixture and heat everything until the wax melts.  Remove pot from heat.  Combine the oil and wax mixture with milk and water.  Blend everything with the immersion blender for 4-5 minutes until mixture is slightly thickened.  Add optiphen and your essential oils, blend for 1 additional minute.  The mixture will thin back out at this point, that’s okay.  Pour mixture into the containers of your choice and allow to cool.  The mixture will thicken back up at room temp.  That’s it!  Super easy.  If you don’t want to use essential oils, you don’t have to.  I’ve also mixed this with herbal infused almond oil and herbal teas to add the scent and the properties of the herb.  It’s nice because it maintains the scent from the infused oil and tea.  But, it does make the lotion a bit darker.","Okay, so how do I mix the unscented lotion and the essential oils?","Add optiphen and your essential oils, blend for 1 additional minute.",133_3-8--MARCO_54_2015301119-3--8,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":68,""label"":""relevant-text-span"",""startOffset"":0}]}}]",x,,"['Add optiphen and your essential oils, blend for 1 additional minute.']"
3D3B8GE8A66E3B30K43MJD5GF40P9C,33FNMBLT26BU8G2NGGXM8KMK33S40V,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Thu Jan 26 08:59:53 PST 2023,5,BatchId:4996809;OriginalHitTemplateId:928390909;,600,259200,Sun Jan 29 08:59:53 PST 2023,,,3XM0HYN6NPEYLRSBIHOA0B2H16CPEB,worker_525,Submitted,Thu Jan 26 23:57:08 PST 2023,Fri Jan 27 00:03:38 PST 2023,Mon Jan 30 00:03:38 PST 2023,,,,390,0% (0/0),0% (0/0),0% (0/0),133_3-8,MARCO_54_2015301119-3,4,"Oz Essential Oils Supplies: Immersion Blender Stainless Spoons Kitchen Scale Measuring Cup A Large Pot Jars, Tins, or Bottles (to store your lotion) Directions: Begin by washing everything up in hot soapy water. Make sure you wash your immersion blender, too!  Combine coconut oil, almond oil, and shea butter in your pot.  Heat them until just melted.  Add the emulsifying wax to the melted oil mixture and heat everything until the wax melts.  Remove pot from heat.  Combine the oil and wax mixture with milk and water.  Blend everything with the immersion blender for 4-5 minutes until mixture is slightly thickened.  Add optiphen and your essential oils, blend for 1 additional minute.  The mixture will thin back out at this point, that’s okay.  Pour mixture into the containers of your choice and allow to cool.  The mixture will thicken back up at room temp.  That’s it!  Super easy.  If you don’t want to use essential oils, you don’t have to.  I’ve also mixed this with herbal infused almond oil and herbal teas to add the scent and the properties of the herb.  It’s nice because it maintains the scent from the infused oil and tea.  But, it does make the lotion a bit darker.","Okay, so how do I mix the unscented lotion and the essential oils?","Add optiphen and your essential oils, blend for 1 additional minute.",133_3-8--MARCO_54_2015301119-3--8,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":67,""label"":""relevant-text-span"",""startOffset"":38}]}}]",x,,['blend for 1 additional minute']
3D3B8GE8A66E3B30K43MJD5GF40P9C,33FNMBLT26BU8G2NGGXM8KMK33S40V,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Thu Jan 26 08:59:53 PST 2023,5,BatchId:4996809;OriginalHitTemplateId:928390909;,600,259200,Sun Jan 29 08:59:53 PST 2023,,,3YDGXNSEO49VNXW17UAM53V0Z7J481,worker_309,Submitted,Thu Jan 26 23:56:39 PST 2023,Thu Jan 26 23:57:51 PST 2023,Sun Jan 29 23:57:51 PST 2023,,,,72,67% (33/49),67% (33/49),67% (33/49),133_3-8,MARCO_54_2015301119-3,4,"Oz Essential Oils Supplies: Immersion Blender Stainless Spoons Kitchen Scale Measuring Cup A Large Pot Jars, Tins, or Bottles (to store your lotion) Directions: Begin by washing everything up in hot soapy water. Make sure you wash your immersion blender, too!  Combine coconut oil, almond oil, and shea butter in your pot.  Heat them until just melted.  Add the emulsifying wax to the melted oil mixture and heat everything until the wax melts.  Remove pot from heat.  Combine the oil and wax mixture with milk and water.  Blend everything with the immersion blender for 4-5 minutes until mixture is slightly thickened.  Add optiphen and your essential oils, blend for 1 additional minute.  The mixture will thin back out at this point, that’s okay.  Pour mixture into the containers of your choice and allow to cool.  The mixture will thicken back up at room temp.  That’s it!  Super easy.  If you don’t want to use essential oils, you don’t have to.  I’ve also mixed this with herbal infused almond oil and herbal teas to add the scent and the properties of the herb.  It’s nice because it maintains the scent from the infused oil and tea.  But, it does make the lotion a bit darker.","Okay, so how do I mix the unscented lotion and the essential oils?","Add optiphen and your essential oils, blend for 1 additional minute.",133_3-8--MARCO_54_2015301119-3--8,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":67,""label"":""relevant-text-span"",""startOffset"":38}]}}]",x,,['blend for 1 additional minute']
3WJGKMRWWMO7CC7DRFMIL9PZ760CD2,33FNMBLT26BU8G2NGGXM8KMK33S40V,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Thu Jan 26 08:59:53 PST 2023,3,BatchId:4996809;OriginalHitTemplateId:928390909;,600,259200,Sun Jan 29 08:59:53 PST 2023,,,3GU1KF0O4NG0EOGR8QMKZ3WWY4CBP0,worker_151,Submitted,Thu Jan 26 09:01:14 PST 2023,Thu Jan 26 09:01:44 PST 2023,Sun Jan 29 09:01:44 PST 2023,,,,30,67% (2/3),0% (0/0),0% (0/0),133_3-8,MARCO_54_2015301119-3,4,"Oz Essential Oils Supplies: Immersion Blender Stainless Spoons Kitchen Scale Measuring Cup A Large Pot Jars, Tins, or Bottles (to store your lotion) Directions: Begin by washing everything up in hot soapy water. Make sure you wash your immersion blender, too!  Combine coconut oil, almond oil, and shea butter in your pot.  Heat them until just melted.  Add the emulsifying wax to the melted oil mixture and heat everything until the wax melts.  Remove pot from heat.  Combine the oil and wax mixture with milk and water.  Blend everything with the immersion blender for 4-5 minutes until mixture is slightly thickened.  Add optiphen and your essential oils, blend for 1 additional minute.  The mixture will thin back out at this point, that’s okay.  Pour mixture into the containers of your choice and allow to cool.  The mixture will thicken back up at room temp.  That’s it!  Super easy.  If you don’t want to use essential oils, you don’t have to.  I’ve also mixed this with herbal infused almond oil and herbal teas to add the scent and the properties of the herb.  It’s nice because it maintains the scent from the infused oil and tea.  But, it does make the lotion a bit darker.","Okay, so how do I mix the unscented lotion and the essential oils?",Blend everything with the immersion blender for 4-5 minutes until mixture is slightly thickened.,133_3-8--MARCO_54_2015301119-3--7,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":43,""label"":""relevant-text-span"",""startOffset"":0}]}}]",x,,['Blend everything with the immersion blender']
3WJGKMRWWMO7CC7DRFMIL9PZ760CD2,33FNMBLT26BU8G2NGGXM8KMK33S40V,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Thu Jan 26 08:59:53 PST 2023,3,BatchId:4996809;OriginalHitTemplateId:928390909;,600,259200,Sun Jan 29 08:59:53 PST 2023,,,3FTOP5WARK338QAJFXKBIQE1Y190J3,worker_65,Submitted,Thu Jan 26 09:00:52 PST 2023,Thu Jan 26 09:03:29 PST 2023,Sun Jan 29 09:03:29 PST 2023,,,,157,100% (7/7),100% (7/7),100% (5/5),133_3-8,MARCO_54_2015301119-3,4,"Oz Essential Oils Supplies: Immersion Blender Stainless Spoons Kitchen Scale Measuring Cup A Large Pot Jars, Tins, or Bottles (to store your lotion) Directions: Begin by washing everything up in hot soapy water. Make sure you wash your immersion blender, too!  Combine coconut oil, almond oil, and shea butter in your pot.  Heat them until just melted.  Add the emulsifying wax to the melted oil mixture and heat everything until the wax melts.  Remove pot from heat.  Combine the oil and wax mixture with milk and water.  Blend everything with the immersion blender for 4-5 minutes until mixture is slightly thickened.  Add optiphen and your essential oils, blend for 1 additional minute.  The mixture will thin back out at this point, that’s okay.  Pour mixture into the containers of your choice and allow to cool.  The mixture will thicken back up at room temp.  That’s it!  Super easy.  If you don’t want to use essential oils, you don’t have to.  I’ve also mixed this with herbal infused almond oil and herbal teas to add the scent and the properties of the herb.  It’s nice because it maintains the scent from the infused oil and tea.  But, it does make the lotion a bit darker.","Okay, so how do I mix the unscented lotion and the essential oils?",Blend everything with the immersion blender for 4-5 minutes until mixture is slightly thickened.,133_3-8--MARCO_54_2015301119-3--7,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":96,""label"":""relevant-text-span"",""startOffset"":0}]}}]",x,,['Blend everything with the immersion blender for 4-5 minutes until mixture is slightly thickened.']
