HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.turn_id,Input.Q0,Input.passage_id,Input.relevance_score,Input.passage,Input.labels,Input.query,Answer.taskAnswers,Approve,Reject,text_spans
3X2YVV51QYJMYFX6SDY19QEGTYF1WH,3T5H7R2NRGZ3J3RXUGD9L0RICTCZWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.00,Mon Jan 30 05:50:23 PST 2023,1,BatchId:374498;OriginalHitTemplateId:921587277;,600,259200,Tue Jan 31 05:50:23 PST 2023,,,31UV0MXWNVR68MCEUL1ZZ9D5G5M5IQ,worker_477,Submitted,Mon Jan 30 08:22:28 PST 2023,Mon Jan 30 08:23:47 PST 2023,Thu Feb 02 08:23:47 PST 2023,,,,79,88% (294/334),95% (279/295),100% (2/2),133_1-7,0,MARCO_22_274143610-4,3,"Homemade Deodorant Stick Yield: 2 containers Prep Time: 5 minutes Cook Time: 5 minutes Total Time: 10 minutes A fast & easy solid homemade deodorant stick that really works! You can make 2 sticks in 10 minutes with all natural ingredients you can feel good about.  Ingredients 3/4 oz beeswax 2 oz coconut oil 3/4 oz shea butter 2 Tbsp baking soda 2 Tbsp cornstarch 1/4 cup arrowroot powder 10-20 drops tea tree oil (or other essential oil) Instructions Weigh the beeswax, coconut oil and shea butter into a glass measuring cup.  Place in a small saucepan with a couple inches of water and simmer until the oils are completely melted.  Remove from heat and stir in baking soda, cornstarch and arrowroot powder.  Then stir in tea tree oil.  Pour into 2 empty deodorant containers.  Allow to harden before use.  Did you make this recipe?  Please leave a comment on the blog or share a photo on Pinterest How to Build a Nautical Picnic Table for Bigger Kids ← Previous Free Printable: Enjoy the Ride Art Next → Click here to cancel reply.  This site uses Akismet to reduce spam.  Learn how your comment data is processed.  Sam Armstrong Monday 17th of May 2021 Hi, I am just wondering if the baking soda can be replaced with magnesium hydroxide.",0.0,How much would making my own deodorant cost?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":439,""label"":""relevant-text-span"",""startOffset"":265}]}}]",,,['Ingredients 3/4 oz beeswax 2 oz coconut oil 3/4 oz shea butter 2 Tbsp baking soda 2 Tbsp cornstarch 1/4 cup arrowroot powder 10-20 drops tea tree oil (or other essential oil)']
3JUDR1D0EA6O33JGZ8Z9MK6ZX3BQ2I,3T5H7R2NRGZ3J3RXUGD9L0RICTCZWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.00,Mon Jan 30 05:50:20 PST 2023,1,BatchId:374498;OriginalHitTemplateId:921587277;,600,259200,Tue Jan 31 05:50:20 PST 2023,,,3N1FSUEFLAF74SSSO2HE3KREO4JD4R,worker_477,Submitted,Mon Jan 30 08:28:31 PST 2023,Mon Jan 30 08:30:38 PST 2023,Thu Feb 02 08:30:38 PST 2023,,,,127,88% (294/334),95% (279/295),100% (2/2),133_1-7,0,MARCO_31_819352125-3,3,"Before You Start, You’ll Need Coconut oil (or 1/2 as much of a liquid oil if you are allergic to coconut oil) shea butter , cocoa butter or mango butter (or a mix of all three) beeswax (pastilles) Optional: Vitamin E oil baking soda (Omit this if you have sensitive skin and just use extra arrowroot) organic arrowroot powder or non-gmo cornstarch 2-3 capsules of high quality probiotics that don’t need to be refrigerated ( I love Bio Kult brand )- optional Optional: Essential oils of choice – I used about 20 drops of lavender essential oil Deodorant Bar Ingredients ½ cup coconut oil ½ cup shea butter , cocoa butter or mango butter (or a mix of all three equal to 1 part) ½ cup + 1 tsp beeswax 1 teaspoon Vitamin E oil – optional 3 tablespoons baking soda (Omit this if you have sensitive skin and just use extra arrowroot or cornstarch) 1/2 cup organic arrowroot powder 2-3 capsules of high quality probiotics that don’t need to be refrigerated (optional) Optional: Essential oils of choice – I used about 20 drops of lavender essential oil and also like citrus and frankincense Deodorant Bar Instructions Combine coconut oil, shea (or other) butter, and beeswax in a double boiler, or a glass bowl over a smaller saucepan with 1 inch of water in it.",1.0,How much would making my own deodorant cost?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":196,""label"":""relevant-text-span"",""startOffset"":18},{""endOffset"":232,""label"":""relevant-text-span"",""startOffset"":207},{""endOffset"":493,""label"":""relevant-text-span"",""startOffset"":469},{""endOffset"":723,""label"":""relevant-text-span"",""startOffset"":569}]}}]",,,"['Youll Need Coconut oil (or 1/2 as much of a liquid oil if you are allergic to coconut oil) shea butter , cocoa butter or mango butter (or a mix of all three) beeswax (pastilles)', 'Vitamin E oil baking soda', 'Essential oils of choice', '  cup coconut oil  cup shea butter , cocoa butter or mango butter (or a mix of all three equal to 1 part)  cup + 1 tsp beeswax 1 teaspoon Vitamin E oil']"
3S8A4GJRE7I4QCYY895MIKMJU0SV6Y,3T5H7R2NRGZ3J3RXUGD9L0RICTCZWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.00,Mon Jan 30 05:50:20 PST 2023,1,BatchId:374498;OriginalHitTemplateId:921587277;,600,259200,Tue Jan 31 05:50:20 PST 2023,,,3HMVI3QICO7TA4Q0XGLQI7UCU8EY16,worker_477,Submitted,Mon Jan 30 07:06:21 PST 2023,Mon Jan 30 07:09:41 PST 2023,Thu Feb 02 07:09:41 PST 2023,,,,200,88% (294/334),95% (279/295),100% (2/2),133_1-7,0,MARCO_51_772241605-5,3,"Botanical Deodorant 1 tablespoon Glycerin 2 tablespoons Vodka or Witch Hazel 1/2 cup Witch Hazel 1/2 teaspoon Liquid Chlorophyll 10 drops essential oil of choice Mix together all ingredients and stir well. Pour into a spray bottle or clean container with a tight-fitting lid.  To apply, spray underarms or use clean cotton pads.  Makes 6 ounces.  Citrus Deodorant 1 tablespoon Lemon Zest 1/4 cup Water 1/4 cup Vodka or Witch Hazel 1 teaspoon Liquid Chlorophyll 3 drops Bergamot FCF oil Mix together all ingredients in a ceramic bowl or glass jar.  Let mixture sit for one day, then strain off the liquid and discard the lemon zest.  Pour into a clean container or spray bottle.  To apply, spray underarms or use clean cotton pads.  Makes 4 ounces.  Homemade Deodorant Recipe with Rosemary, Lemongrass, and Coconut Oil 2 tablespoons Beeswax granules 1 1/4 tablespoons Shea Butter 1 1/4 tablespoons Virgin Coconut oil 1/2 tablespoon Bentonite clay 1/2 tablespoon Baking Soda 10 drops Lemongrass 6 drops Rosemary In a double boiler or a small saucepan over very low heat, combine the beeswax, coconut oil, and shea butter until melted completely and mixed well.  Whisk in the baking soda and bentonite clay until well combined.  Remove from heat and let cool for a few minutes and then stir in your essential oils.",2.0,How much would making my own deodorant cost?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":151,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":485,""label"":""relevant-text-span"",""startOffset"":347},{""endOffset"":1009,""label"":""relevant-text-span"",""startOffset"":748}]}}]",,,"['Botanical Deodorant 1 tablespoon Glycerin 2 tablespoons Vodka or Witch Hazel 1/2 cup Witch Hazel 1/2 teaspoon Liquid Chlorophyll 10 drops essential oil', 'Citrus Deodorant 1 tablespoon Lemon Zest 1/4 cup Water 1/4 cup Vodka or Witch Hazel 1 teaspoon Liquid Chlorophyll 3 drops Bergamot FCF oil', ' Homemade Deodorant Recipe with Rosemary, Lemongrass, and Coconut Oil 2 tablespoons Beeswax granules 1 1/4 tablespoons Shea Butter 1 1/4 tablespoons Virgin Coconut oil 1/2 tablespoon Bentonite clay 1/2 tablespoon Baking Soda 10 drops Lemongrass 6 drops Rosemary']"
33J5JKFMLADDOLFZ38DE5UBR3HBQ3T,3T5H7R2NRGZ3J3RXUGD9L0RICTCZWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.00,Mon Jan 30 05:50:23 PST 2023,1,BatchId:374498;OriginalHitTemplateId:921587277;,600,259200,Tue Jan 31 05:50:23 PST 2023,,,3OLQQLKKNX42ZGPDN4F2F4YI6DAEJC,worker_477,Submitted,Mon Jan 30 07:46:05 PST 2023,Mon Jan 30 07:46:56 PST 2023,Thu Feb 02 07:46:56 PST 2023,,,,51,88% (294/334),95% (279/295),100% (2/2),133_2-1,0,MARCO_20_1380187541-16,4,"• Apply to skin in circular motions, then rinse off. DIY Coconut Butter Body Scrub Of course, body exfoliating should make you feel soft.  And with this homemade body scrub, your skin will absorb the butter for a soft skin appearance.  Ingredients: • ½ cup of shea butter or cocoa butter • 3 tablespoons of olive oil • 3 tablespoons of coconut oil • Optional: a couple drops of your favorite essential oil • ½ cup of sugar The Process: • Melt the shea butter or cocoa butter using a double boiler.  • After melting, whip it up with a mixer to become smooth.  You could use a hand blender.  • Add olive oil and coconut oil, slowly mixing into the butter.  • Then, add some essential oils.  • Finally, mix in the brown sugar.  • Wait for some minutes for your skin to absorb the moisturizing properties of the scrub, then rinse off.  DIY Green Tea Salt Scrub The benefits of green tea include its function as anti-inflammatory and anticancer.  When you opt for this option of homemade body scrub, you are not only exfoliating, but also protecting your skin.",0.0,Can you tell me how to make a body scrub at home?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":348,""label"":""relevant-text-span"",""startOffset"":235},{""endOffset"":474,""label"":""relevant-text-span"",""startOffset"":438},{""endOffset"":540,""label"":""relevant-text-span"",""startOffset"":516},{""endOffset"":622,""label"":""relevant-text-span"",""startOffset"":592},{""endOffset"":686,""label"":""relevant-text-span"",""startOffset"":663},{""endOffset"":723,""label"":""relevant-text-span"",""startOffset"":699}]}}]",,,"[' Ingredients:   cup of shea butter or cocoa butter  3 tablespoons of olive oil  3 tablespoons of coconut oil ', 'Melt the shea butter or cocoa butter', 'whip it up with a mixer ', 'Add olive oil and coconut oil,', 'add some essential oils', ' mix in the brown sugar.']"
36QZ6V159DS90V7VAWYKN3GSYIGSUS,3T5H7R2NRGZ3J3RXUGD9L0RICTCZWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.00,Mon Jan 30 05:50:23 PST 2023,1,BatchId:374498;OriginalHitTemplateId:921587277;,600,259200,Tue Jan 31 05:50:23 PST 2023,,,3K4J6M3CXJ8PI1I0ZTSDM8GBT6VAG9,worker_477,Submitted,Mon Jan 30 08:33:58 PST 2023,Mon Jan 30 08:35:18 PST 2023,Thu Feb 02 08:35:18 PST 2023,,,,80,88% (294/334),95% (279/295),100% (2/2),133_2-1,0,MARCO_00_588384791-4,4,"On the bright side, it is possible to create your own at home body wrap as long as you do it sensibly. Here’s how to try it for yourself: Exfoliate.  Create your own body scrub out of natural food products that you may have in your home right now.Here’s our favorite (and cheapest) recipe: – 1 part oil (we like coconut oil the best, but you could also use canola or olive oil – 2 parts sugar (make sure the granules are fine; large ones can tear your skin) – 2 drops of an essential oil for fragrance (optional – we like tea tree oil)Using a loofah exfoliation sponge (or just your hands), rub a generous amount of the scrub all over your body, using a circular motion.  You can spend more time on rough areas such as elbows and heels.  Rinse thoroughly to cleanse the skin.  You won’t need a moisturizer after using this scrub.  Wrap yourself in plastic wrap.  The easiest way to do this is to use a handy plastic wrap dispenser like the ones that furniture movers use.  This will allow you to wrap the plastic fairly tightly on your limbs and torso.  Just don’t wrap TOO tightly!",4.0,Can you tell me how to make a body scrub at home?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":332,""label"":""relevant-text-span"",""startOffset"":294},{""endOffset"":425,""label"":""relevant-text-span"",""startOffset"":380},{""endOffset"":501,""label"":""relevant-text-span"",""startOffset"":460}]}}]",,,"['part oil (we like coconut oil the best', ' parts sugar (make sure the granules are fine', '2 drops of an essential oil for fragrance']"
3BAWBGQGZPENUCC3RJAEOYMFPBCV7X,3T5H7R2NRGZ3J3RXUGD9L0RICTCZWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.00,Mon Jan 30 05:50:23 PST 2023,1,BatchId:374498;OriginalHitTemplateId:921587277;,600,259200,Tue Jan 31 05:50:23 PST 2023,,,34MAJL3QP929M0QVVDB2QB52XRT34I,worker_477,Submitted,Mon Jan 30 06:06:44 PST 2023,Mon Jan 30 06:13:11 PST 2023,Thu Feb 02 06:13:11 PST 2023,,,,387,88% (294/334),95% (279/295),100% (2/2),133_2-1,0,MARCO_36_1748542596-7,4,"It’s incredibly easy to make (like, you need only four ingredients and you definitely already have them in your kitchen), and it leaves your skin looking bright and dewy every time you use it. Here’s the drill: The Ingredients: 1 cup white sugar 1 cup raw sugar ½ cup coconut oil ½ cup olive oil The combo of white and raw sugars gives this body scrub its exfoliating abilities ( shout-out to that natural glycolic acid ), while the coconut and olive oils help deliver tons of moisture.  Mix all your ingredients into a bowl, and gently rub the formula on clean, dry skin to lift your dead skin cells.  After you rinse it off, slather on a thick layer of moisturizer to rehydrate your skin.  6.  This DIY body scrub with coffee This content is imported from YouTube.  You may be able to find the same content in another format, or you may be able to find more information, at their web site.  There’s a reason you keep seeing DIY coffee scrubs all over your social feeds.  When gently scrubbed on your body (reminder: not your face), ground coffee helps minimize the appearance of dark spots, sun damage, and cellulite in a couple of ways.",3.0,Can you tell me how to make a body scrub at home?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":66,""label"":""relevant-text-span"",""startOffset"":45},{""endOffset"":295,""label"":""relevant-text-span"",""startOffset"":211},{""endOffset"":524,""label"":""relevant-text-span"",""startOffset"":512},{""endOffset"":552,""label"":""relevant-text-span"",""startOffset"":537},{""endOffset"":634,""label"":""relevant-text-span"",""startOffset"":627}]}}]",,,"['only four ingredients', 'The Ingredients: 1 cup white sugar 1 cup raw sugar  cup coconut oil  cup olive oil', ' into a bowl', 'rub the formula', 'slather']"
3T5ZXGO9EI3E9EMSOF8N9VG6ICAZQZ,3T5H7R2NRGZ3J3RXUGD9L0RICTCZWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.00,Mon Jan 30 05:50:23 PST 2023,1,BatchId:374498;OriginalHitTemplateId:921587277;,600,259200,Tue Jan 31 05:50:23 PST 2023,,,3R6P78PK7PQUXXH95TJUHD63HVFTGC,worker_477,Submitted,Mon Jan 30 07:21:18 PST 2023,Mon Jan 30 07:23:41 PST 2023,Thu Feb 02 07:23:41 PST 2023,,,,143,88% (294/334),95% (279/295),100% (2/2),133_2-1,0,MARCO_45_803675808-4,4,"If you plan to sell your scrubs, it is best for you to pick the most popular ingredients that will not hurt your wallet too much before you get a return on your investment. Do not be afraid of experimenting on small batches of product to decide which formulas work best.  However, make sure you are not trying all of them on yourself all the time!  How to make body scrub: 5 homemade recipes for selling Photo: cleaneatingmag.com Source: UGC If you would like some guidance on the simple yet good DIY scrubs you could sell, we have compiled a whole list for you.  Here are some examples of homemade body scrubs, which you can try to make at home: Read also How to make black soap for glowing chocolate skin: best recipes Honey sugar body scrub Honey is the best ingredients for a lot of types of face masks and body scrubs, of course.  For making honey sugar body scrub, just follow these steps: Warm a jar of honey in the microwave.  It should be runny but not too hot.  Put a bit of the honey into a small bowl.  Add about two table spoons of the oil, you have chosen.  Add half cup of sugar.  Mix all of it well.  Package into containers and watch them sell out like hot cakes!",1.0,Can you tell me how to make a body scrub at home?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":119,""label"":""relevant-text-span"",""startOffset"":55},{""endOffset"":346,""label"":""relevant-text-span"",""startOffset"":299},{""endOffset"":933,""label"":""relevant-text-span"",""startOffset"":896},{""endOffset"":1012,""label"":""relevant-text-span"",""startOffset"":971},{""endOffset"":1053,""label"":""relevant-text-span"",""startOffset"":1015},{""endOffset"":1093,""label"":""relevant-text-span"",""startOffset"":1072},{""endOffset"":1115,""label"":""relevant-text-span"",""startOffset"":1096}]}}]",,,"['pick the most popular ingredients that will not hurt your wallet', 'not trying all of them on yourself all the time', 'Warm a jar of honey in the microwave.', ' Put a bit of the honey into a small bowl', 'Add about two table spoons of the oil,', 'Add half cup of sugar', 'Mix all of it well.']"
375VSR8FW0OELF1S1UXNELQBEYCZR0,3T5H7R2NRGZ3J3RXUGD9L0RICTCZWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.00,Mon Jan 30 05:50:23 PST 2023,1,BatchId:374498;OriginalHitTemplateId:921587277;,600,259200,Tue Jan 31 05:50:23 PST 2023,,,35GMH2SV3JWG0RGA3H77N0F457JOE4,worker_477,Submitted,Mon Jan 30 07:17:08 PST 2023,Mon Jan 30 07:19:04 PST 2023,Thu Feb 02 07:19:04 PST 2023,,,,116,88% (294/334),95% (279/295),100% (2/2),133_2-1,0,MARCO_49_1824185962-5,4,"Sugar in the Morning, Sugar in the Evening Sugar is something that should be used as an occasional treat rather than part of your daily consumption. However, sugar isn’t always bad for you.  Did you know that it makes an excellent scrub for your skin?  Sugar has natural alpha-hydroxy acids that can improve the texture of your skin.  Mix it with olive oil, which is loaded with nourishing antioxidants, and it makes the perfect moisturizer.  You can use either white or brown sugar.  Do you want to tone your complexion and tighten your pores?  Instead of using olive oil, mix the sugar with freshly squeezed lemon juice.  The citric acid in the lemon juice has natural astringent properties and is a better choice if you have oily skin.  Granulated sugar is a mild abrasive, which makes it an ideal exfoliant.  To make a homemade sugar scrub, mix about a half-cup of sugar with olive oil until it forms a paste.  Apply it to your face or body in small, circular motions and let it dry between 5-10 minutes, then rinse with cool water.  3.  Yogurt is Parfait for Your Skin Many people enjoy parfaits as they are so versatile.  Do you like tasty yogurt parfaits for breakfast or a low-calorie treat?",2.0,Can you tell me how to make a body scrub at home?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":290,""label"":""relevant-text-span"",""startOffset"":253},{""endOffset"":356,""label"":""relevant-text-span"",""startOffset"":335},{""endOffset"":621,""label"":""relevant-text-span"",""startOffset"":574},{""endOffset"":889,""label"":""relevant-text-span"",""startOffset"":844}]}}]",,,"['Sugar has natural alpha-hydroxy acids', 'Mix it with olive oil', 'mix the sugar with freshly squeezed lemon juice', ' mix about a half-cup of sugar with olive oil']"
3QQUBC640IT41M9L75SL8G5Q51PXND,3T5H7R2NRGZ3J3RXUGD9L0RICTCZWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.00,Mon Jan 30 05:50:23 PST 2023,1,BatchId:374498;OriginalHitTemplateId:921587277;,600,259200,Tue Jan 31 05:50:23 PST 2023,,,3Q8GYXHFEUHFVJQE2B5DO6FA301C5U,worker_477,Submitted,Mon Jan 30 06:28:59 PST 2023,Mon Jan 30 06:33:18 PST 2023,Thu Feb 02 06:33:18 PST 2023,,,,259,88% (294/334),95% (279/295),100% (2/2),133_2-3,0,MARCO_53_601113959-9,4,"Revitalizing Hibiscus Moisturizer For Dry Skin You Will Need 2 tablespoons hibiscus tea 1 cup extra virgin coconut oil Method Grind the hibiscus tea into powder. Melt the coconut oil in a double boiler.  Add the hibiscus tea powder to the oil and cover it for a while.  Use a cheesecloth to strain the oil and separate the tea from the oil.  Let the oil cool down until it solidifies.  Whip it well in a mixer for about a minute or two.  Transfer the pinkish cream to a glass jar and apply to your skin.  Why This Works In Africa, hibiscus pulp is often used for wound healing and soothing the skin.  It contains anthocyanins and antioxidants that enhance skin health (5).  Coconut oil has a calming and soothing impact on your skin and also keeps it moisturized.  Back To TOC These simple and easy to make DIY moisturizers for dry skin will give your skin a luxurious, moisturized feeling.  They are gentle and will not irritate your skin (unless you are allergic to certain substances).  Try these homemade moisturizers for dry skin and let me know how they worked for you in the comments section below.",0.0,Cool. Can you tell me how to make a moisturizer at home?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":74,""label"":""relevant-text-span"",""startOffset"":61},{""endOffset"":87,""label"":""relevant-text-span"",""startOffset"":75},{""endOffset"":93,""label"":""relevant-text-span"",""startOffset"":88},{""endOffset"":118,""label"":""relevant-text-span"",""startOffset"":94},{""endOffset"":148,""label"":""relevant-text-span"",""startOffset"":126},{""endOffset"":182,""label"":""relevant-text-span"",""startOffset"":162},{""endOffset"":224,""label"":""relevant-text-span"",""startOffset"":204},{""endOffset"":327,""label"":""relevant-text-span"",""startOffset"":291},{""endOffset"":363,""label"":""relevant-text-span"",""startOffset"":342},{""endOffset"":393,""label"":""relevant-text-span"",""startOffset"":386}]}}]",,,"['2 tablespoons', 'hibiscus tea', '1 cup', 'extra virgin coconut oil', 'Grind the hibiscus tea', 'Melt the coconut oil', 'Add the hibiscus tea', 'strain the oil and separate the tea ', 'Let the oil cool down', 'Whip it']"
3DW3BNF1HLXRUQHM1O2K2YIA0VIV8K,3T5H7R2NRGZ3J3RXUGD9L0RICTCZWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.00,Mon Jan 30 05:50:23 PST 2023,1,BatchId:374498;OriginalHitTemplateId:921587277;,600,259200,Tue Jan 31 05:50:23 PST 2023,,,3ZAZR5XV06XD2XA39ZCTDAM54Z9ZCO,worker_477,Submitted,Mon Jan 30 07:25:48 PST 2023,Mon Jan 30 07:27:00 PST 2023,Thu Feb 02 07:27:00 PST 2023,,,,72,88% (294/334),95% (279/295),100% (2/2),133_2-3,0,MARCO_49_103140138-2,4,"You'll receive a crumbly, waxy substance. Here's how to turn it into your own homemade moisturizer -- a lovely luxury for yourself, and a wonderful gift too.  This is my personal recipe, which I've used almost exclusively as a moisturizer -- face, hands, elbows, everything -- for over a year.  Sadly, it has not yet reversed the aging process -- but my skin is noticeably healthier.  That's good enough for me.  Ingredients 8 ounces (1 cup) of raw shea butter* 3 ounces of extra virgin olive oil, jojoba oil or another non-comedogenic nut oil 1 teaspoon of vitamin E oil Essential fragrance oils (I like almond and orange)  *If you're a curly girl like me, make a hair cream by halving the amount of shea and adding 4 ounces of coconut oil.  Method Place the shea butter in a small metal bowl.  Put the bowl into a pot of water and heat it slowly, stirring occasionally.  When the shea butter is soft enough to stir but not melted (it will be lumpy), add the olive and E oils.  Whip the mixture to high heaven with an egg beater.  To speed it up, try whipping on high speed for five minutes, then putting the bowl in the fridge for five minutes.",3.0,Cool. Can you tell me how to make a moisturizer at home?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":596,""label"":""relevant-text-span"",""startOffset"":413},{""endOffset"":772,""label"":""relevant-text-span"",""startOffset"":750},{""endOffset"":848,""label"":""relevant-text-span"",""startOffset"":823},{""endOffset"":976,""label"":""relevant-text-span"",""startOffset"":952},{""endOffset"":995,""label"":""relevant-text-span"",""startOffset"":979}]}}]",,,"['Ingredients 8 ounces (1 cup) of raw shea butter* 3 ounces of extra virgin olive oil, jojoba oil or another non-comedogenic nut oil 1 teaspoon of vitamin E oil Essential fragrance oils', 'Place the shea butter ', 'water and heat it slowly,', 'add the olive and E oils', 'Whip the mixture']"
3CMIQF80HR5CL42HMABCCXNBD8DQ6Z,3T5H7R2NRGZ3J3RXUGD9L0RICTCZWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.00,Mon Jan 30 05:50:36 PST 2023,1,BatchId:374498;OriginalHitTemplateId:921587277;,600,259200,Tue Jan 31 05:50:36 PST 2023,,,3TPWUS5F8EG9825YYCSME6SNNX6CWC,worker_477,Submitted,Mon Jan 30 08:21:27 PST 2023,Mon Jan 30 08:22:26 PST 2023,Thu Feb 02 08:22:26 PST 2023,,,,59,88% (294/334),95% (279/295),100% (2/2),133_2-3,0,MARCO_21_1042469229-2,4,"Try one of these to boost the appearance of your skin: The DIY Honey and Oatmeal Scrub Ideal for: Dry and irritated skin. Oatmeal has been used for many years as an ingredient in skincare products because of its gentle anti-inflammatory properties, while honey keeps the skin moisturized.  With this amazing scrub coconut oil adds that extra nourishing effect.  This recipe makes enough body scrub for one full-body application.  What to use: • 1 cup of oatmeal • 1/4 cup of honey • One spoon of coconut oil Directions: Mix the oatmeal and honey into a mixing bowl.  Once the ingredients are mixed thoroughly, add a spoon of coconut oil.  If the consistency is too thick, add more coconut oil.  Once satisfied with the mixture, spoon into a container that can be sealed.  Used when needed on the entire body, except the face, by scrubbing the mixture delicately on the skin.  The DIY Lavender and Epsom Salt Scrub Ideal for: Stressed and inflamed skin.  Epsom salt can act as a gentle exfoliant as well as an effective muscle relaxant.  This recipe also includes green tea, an excellent antioxidant, and lavender oil which is known to soothe and relax the skin.  This recipe makes enough body scrub for one full-body application.",1.0,Cool. Can you tell me how to make a moisturizer at home?,"[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":507,""label"":""relevant-text-span"",""startOffset"":445},{""endOffset"":545,""label"":""relevant-text-span"",""startOffset"":520},{""endOffset"":637,""label"":""relevant-text-span"",""startOffset"":610}]}}]",,,"['1 cup of oatmeal  1/4 cup of honey  One spoon of coconut oil', 'Mix the oatmeal and honey', 'add a spoon of coconut oil.']"
